path;aggr_level
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-567_20190924-195154_speech.mp3;0.12993517518043518
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-107_20190924-201210_speech.mp3;0.10382495075464249
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1243_20190924-182242_speech.mp3;0.3195396959781647
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-861_20190924-191921_speech.mp3;0.24831224977970123
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-173_20190924-201935_speech.mp3;0.07508226484060287
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-353_20190923-181637_speech.mp3;0.06117585673928261
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-215_20190924-181405_speech.mp3;0.09015712887048721
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-862_20190925-175221_speech.mp3;0.1193401962518692
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-591_20190924-200000_speech.mp3;0.42771443724632263
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-611_20190924-192833_speech.mp3;0.47918447852134705
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-363_20190924-180940_speech.mp3;0.1588231325149536
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-922_20190925-172305_speech.mp3;0.03364616259932518
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-343_20190923-174833_speech.mp3;0.17353758215904236
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-420_20190925-170919_speech.mp3;0.6186519265174866
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-481_20190923-190554_speech.mp3;0.5719255805015564
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-935_20190923-201231_speech.mp3;0.06913670897483826
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-152_20190923-205011_speech.mp3;0.20381131768226624
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-995_20190925-181643_speech.mp3;0.02648959308862686
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-687_20190923-173807_speech.mp3;0.5360186696052551
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-587_20190923-174407_speech.mp3;0.38095980882644653
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-819_20190923-202026_speech.mp3;0.49757975339889526
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-238_20190923-193724_speech.mp3;0.15353818237781525
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-364_20190924-201056_speech.mp3;0.10292286425828934
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-656_20190925-200412_speech.mp3;0.3244924247264862
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-549_20190925-180017_speech.mp3;0.30050817131996155
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-329_20190925-185419_speech.mp3;0.057135678827762604
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-966_20190923-190322_speech.mp3;0.9666910171508789
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-107_20190923-192714_speech.mp3;0.10449394583702087
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-309_20190923-202727_speech.mp3;0.3099350929260254
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-206_20190923-204125_speech.mp3;0.07002095133066177
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-114_20190923-173441_speech.mp3;0.13208121061325073
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-352_20190923-174402_speech.mp3;0.07119152694940567
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-856_20190925-181627_speech.mp3;0.35638126730918884
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-450_20190925-205530_speech.mp3;0.2966569662094116
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-922_20190923-182619_speech.mp3;0.1309686303138733
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-922_20190925-212608_speech.mp3;0.11391202360391617
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-906_20190924-172633_speech.mp3;0.17594125866889954
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-128_20190925-191606_speech.mp3;0.24996162950992584
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-691_20190924-211824_speech.mp3;0.1495526283979416
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-47_20190923-185818_speech.mp3;0.07331429421901703
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-867_20190924-192749_speech.mp3;0.1109100952744484
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1151_20190923-192441_speech.mp3;0.17940397560596466
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-902_20190924-174630_speech.mp3;0.16881665587425232
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-363_20190924-204443_speech.mp3;0.15087154507637024
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-906_20190923-190410_speech.mp3;0.10865020751953125
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-564_20190924-181020_speech.mp3;0.13653305172920227
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-428_20190925-174410_speech.mp3;0.10567199438810349
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-207_20190923-202336_speech.mp3;0.10896629840135574
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-450_20190925-182958_speech.mp3;0.2894667088985443
